Datetime,LOAD_CAPITL_t-16,LOAD_CAPITL_t-17,LOAD_CAPITL_t-18,LOAD_CAPITL_t-19,LOAD_CAPITL_t-20,LOAD_CAPITL_t-21,LOAD_CAPITL_t-22,LOAD_CAPITL_t-23,LOAD_CAPITL_t-24,LOAD_DUNWOD_t-13,LOAD_DUNWOD_t-14,LOAD_DUNWOD_t-15,LOAD_DUNWOD_t-16,LOAD_DUNWOD_t-17,LOAD_DUNWOD_t-18,LOAD_DUNWOD_t-19,LOAD_DUNWOD_t-20,LOAD_DUNWOD_t-21,LOAD_DUNWOD_t-22,LOAD_DUNWOD_t-23,LOAD_DUNWOD_t-24,LOAD_GENESE_t-15,LOAD_GENESE_t-16,LOAD_GENESE_t-17,LOAD_GENESE_t-18,LOAD_GENESE_t-20,LOAD_GENESE_t-21,LOAD_GENESE_t-22,LOAD_GENESE_t-23,LOAD_GENESE_t-24,LOAD_HUD VL_t-13,LOAD_HUD VL_t-14,LOAD_HUD VL_t-15,LOAD_HUD VL_t-16,LOAD_HUD VL_t-17,LOAD_HUD VL_t-18,LOAD_HUD VL_t-19,LOAD_HUD VL_t-20,LOAD_HUD VL_t-21,LOAD_HUD VL_t-22,LOAD_HUD VL_t-23,LOAD_HUD VL_t-24,LOAD_LONGIL_t-12,LOAD_LONGIL_t-13,LOAD_LONGIL_t-14,LOAD_LONGIL_t-15,LOAD_LONGIL_t-16,LOAD_LONGIL_t-17,LOAD_LONGIL_t-18,LOAD_LONGIL_t-19,LOAD_LONGIL_t-20,LOAD_LONGIL_t-21,LOAD_LONGIL_t-22,LOAD_LONGIL_t-23,LOAD_LONGIL_t-24,LOAD_MILLWD_t-15,LOAD_MILLWD_t-16,LOAD_N.Y.C._t-5,LOAD_N.Y.C._t-14,LOAD_N.Y.C._t-15,LOAD_N.Y.C._t-16,LOAD_N.Y.C._t-17,LOAD_N.Y.C._t-18,LOAD_N.Y.C._t-19,LOAD_N.Y.C._t-20,LOAD_N.Y.C._t-21,LOAD_N.Y.C._t-22,LOAD_N.Y.C._t-23,LOAD_N.Y.C._t-24,temp_CAPITL_t-3,temp_CAPITL_t-4,temp_CAPITL_t-5,temp_CAPITL_t-6,temp_CAPITL_t-8,temp_CAPITL_t-9,temp_CAPITL_t-10,temp_CAPITL_t-11,temp_CAPITL_t-12,temp_CAPITL_t-13,temp_CAPITL_t-14,temp_CAPITL_t-15,temp_CAPITL_t-16,temp_CAPITL_t-17,temp_CAPITL_t-18,temp_CAPITL_t-19,temp_CAPITL_t-20,temp_CAPITL_t-21,temp_CAPITL_t-22,temp_CAPITL_t-23,temp_CAPITL_t-24,temp_CENTRL_t-1,temp_CENTRL_t-2,temp_CENTRL_t-3,temp_CENTRL_t-6,temp_CENTRL_t-7,temp_CENTRL_t-8,temp_CENTRL_t-9,temp_CENTRL_t-10,temp_CENTRL_t-11,temp_CENTRL_t-12,temp_CENTRL_t-13,temp_CENTRL_t-14,temp_CENTRL_t-15,temp_CENTRL_t-16,temp_CENTRL_t-17,temp_CENTRL_t-18,temp_CENTRL_t-19,temp_CENTRL_t-20,temp_CENTRL_t-21,temp_CENTRL_t-22,temp_CENTRL_t-23,temp_CENTRL_t-24,temp_DUNWOD_t-12,temp_DUNWOD_t-13,temp_DUNWOD_t-14,temp_DUNWOD_t-15,temp_DUNWOD_t-16,temp_DUNWOD_t-17,temp_DUNWOD_t-18,temp_DUNWOD_t-19,temp_DUNWOD_t-20,temp_DUNWOD_t-21,temp_DUNWOD_t-22,temp_DUNWOD_t-23,temp_DUNWOD_t-24,temp_GENESE_t-1,temp_GENESE_t-2,temp_GENESE_t-6,temp_GENESE_t-7,temp_GENESE_t-8,temp_GENESE_t-9,temp_GENESE_t-10,temp_GENESE_t-11,temp_GENESE_t-12,temp_GENESE_t-13,temp_GENESE_t-14,temp_GENESE_t-15,temp_GENESE_t-16,temp_GENESE_t-17,temp_GENESE_t-18,temp_GENESE_t-19,temp_GENESE_t-20,temp_GENESE_t-21,temp_GENESE_t-22,temp_GENESE_t-23,temp_GENESE_t-24,temp_HUD VL_t-13,temp_HUD VL_t-14,temp_HUD VL_t-15,temp_HUD VL_t-16,temp_HUD VL_t-17,temp_HUD VL_t-18,temp_HUD VL_t-19,temp_HUD VL_t-20,temp_HUD VL_t-21,temp_HUD VL_t-22,temp_HUD VL_t-23,temp_HUD VL_t-24,temp_LONGIL_t-10,temp_LONGIL_t-11,temp_LONGIL_t-12,temp_LONGIL_t-13,temp_LONGIL_t-14,temp_LONGIL_t-15,temp_LONGIL_t-16,temp_LONGIL_t-17,temp_LONGIL_t-18,temp_LONGIL_t-19,temp_LONGIL_t-20,temp_LONGIL_t-21,temp_LONGIL_t-22,temp_LONGIL_t-23,temp_LONGIL_t-24,temp_MHK VL_t-1,temp_MHK VL_t-2,temp_MHK VL_t-12,temp_MHK VL_t-13,temp_MHK VL_t-14,temp_MHK VL_t-15,temp_MHK VL_t-16,temp_MHK VL_t-17,temp_MHK VL_t-18,temp_MHK VL_t-19,temp_MHK VL_t-20,temp_MHK VL_t-21,temp_MHK VL_t-22,temp_MHK VL_t-23,temp_MHK VL_t-24,temp_MILLWD_t-7,temp_MILLWD_t-8,temp_MILLWD_t-9,temp_MILLWD_t-10,temp_MILLWD_t-11,temp_MILLWD_t-12,temp_MILLWD_t-13,temp_MILLWD_t-14,temp_MILLWD_t-15,temp_MILLWD_t-16,temp_MILLWD_t-17,temp_MILLWD_t-18,temp_MILLWD_t-19,temp_MILLWD_t-20,temp_MILLWD_t-21,temp_MILLWD_t-22,temp_MILLWD_t-23,temp_MILLWD_t-24,temp_N.Y.C._t-7,temp_N.Y.C._t-9,temp_N.Y.C._t-11,temp_N.Y.C._t-12,temp_N.Y.C._t-13,temp_N.Y.C._t-14,temp_N.Y.C._t-15,temp_N.Y.C._t-16,temp_N.Y.C._t-17,temp_N.Y.C._t-18,temp_N.Y.C._t-19,temp_N.Y.C._t-20,temp_N.Y.C._t-21,temp_N.Y.C._t-22,temp_N.Y.C._t-23,temp_N.Y.C._t-24,temp_NORTH_t-1,temp_NORTH_t-12,temp_NORTH_t-13,temp_NORTH_t-14,temp_NORTH_t-15,temp_NORTH_t-16,temp_NORTH_t-17,temp_NORTH_t-18,temp_NORTH_t-19,temp_NORTH_t-20,temp_NORTH_t-21,temp_NORTH_t-22,temp_NORTH_t-23,temp_NORTH_t-24,temp_WEST_t-1,temp_WEST_t-2,temp_WEST_t-3,temp_WEST_t-4,temp_WEST_t-5,temp_WEST_t-6,temp_WEST_t-7,temp_WEST_t-8,temp_WEST_t-9,temp_WEST_t-10,temp_WEST_t-11,temp_WEST_t-12,temp_WEST_t-13,temp_WEST_t-14,temp_WEST_t-15,temp_WEST_t-16,temp_WEST_t-17,temp_WEST_t-18,temp_WEST_t-19,temp_WEST_t-20,temp_WEST_t-21,temp_WEST_t-22,temp_WEST_t-23,temp_WEST_t-24,last_24h_mean_DUNWOD_t-17,last_24h_mean_DUNWOD_t-19,last_24h_mean_DUNWOD_t-20,last_24h_mean_DUNWOD_t-21,last_24h_mean_DUNWOD_t-22,last_24h_mean_DUNWOD_t-23,last_24h_mean_DUNWOD_t-24,last_24h_mean_HUD VL_t-20,last_24h_mean_HUD VL_t-21,last_24h_mean_HUD VL_t-22,last_24h_mean_HUD VL_t-23,last_24h_mean_HUD VL_t-24,last_24h_mean_LONGIL_t-12,last_24h_mean_LONGIL_t-13,last_24h_mean_LONGIL_t-14,last_24h_mean_LONGIL_t-15,last_24h_mean_LONGIL_t-16,last_24h_mean_LONGIL_t-17,last_24h_mean_LONGIL_t-18,last_24h_mean_LONGIL_t-19,last_24h_mean_LONGIL_t-20,last_24h_mean_LONGIL_t-21,last_24h_mean_LONGIL_t-22,last_24h_mean_LONGIL_t-23,last_24h_mean_LONGIL_t-24,last_24h_mean_N.Y.C._t-20,last_24h_mean_N.Y.C._t-21,last_24h_mean_N.Y.C._t-22,last_24h_mean_N.Y.C._t-23,last_24h_mean_N.Y.C._t-24,is_weekend_0,is_weekend_1
2/1/18,1560.183333,1653.941667,1754.9583329999994,1769.6,1731.525,1688.3416670000001,1600.616667,1486.441667,1393.633333,736.4666667,729.975,722.7583333,732.65,764.35,809.675,829.4666667,816.0833332999997,788.9583332999997,750.1583333,693.2333332999997,615.5583333,1349.258333,1342.083333,1335.9,1382.516667,1395.891667,1343.683333,1264.575,1165.233333,1079.825,1184.541667,1172.05,1180.241667,1214.216667,1274.458333,1359.425,1397.116667,1375.2,1344.6,1281.683333,1187.95,1086.883333,2493.7,2451.691667,2413.025,2413.4833329999997,2466.65,2605.4,2834.666667,2930.175,2875.941667,2799.958333,2647.05,2417.8833329999998,2198.808333,347.8833333,364.96666669999996,4979.3,6773.2,6730.683333,6745.966667000002,6852.9083329999985,7035.741667,6994.108333,6829.883333,6656.425,6413.916667,6043.316667,5621.666667,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-7.0,-6.0,-5.0,-4.0,-3.0,-3.0,-3.0,-3.0,-2.5,-10.6,-10.6,-10.6,-11.1,-12.2,-11.7,-12.8,-13.9,-15.0,-13.3,-12.8,-12.8,-11.1,-9.4,-7.2,-6.7,-6.7,-5.6,-3.9,-2.2,-1.7,-2.2,-7.8,-7.8,-7.2,-6.1,-5.0,-3.3,-2.2,-1.7,0.0,0.0,0.0,0.0,-0.6,-10.6,-10.6,-11.1,-12.2,-11.7,-12.8,-13.9,-15.0,-13.3,-12.8,-12.8,-11.1,-9.4,-7.2,-6.7,-6.7,-5.6,-3.9,-2.2,-1.7,-2.2,-10.6,-9.4,-7.2,-6.7,-5.0,-3.9,-3.3,-2.2,-1.7,-1.1,-0.6,-1.1,-8.0,-8.0,-7.4,-6.8,-6.2,-5.6,-5.0,-4.0,-4.0,-4.0,-3.0,-3.0,-4.0,-3.0,-2.0,-9.0,-9.0,-10.4,-9.8,-9.2,-8.6,-8.0,-7.0,-6.0,-5.0,-5.0,-5.0,-6.0,-4.0,-4.0,-6.1,-6.7,-6.7,-7.2,-7.8,-8.3,-8.3,-8.3,-7.2,-6.7,-5.6,-4.4,-2.8,-2.2,-1.7,-1.1,-1.7,-2.2,-5.0,-6.7,-7.2,-7.8,-8.3,-7.8,-6.1,-3.9,-2.8,-1.7,-1.1,0.0,0.6,0.6,0.0,-1.1,-9.0,-10.4,-9.8,-9.2,-8.6,-8.0,-7.0,-6.0,-5.0,-5.0,-5.0,-6.0,-4.0,-4.0,-11.1,-12.0,-11.7,-12.2,-12.8,-13.9,-13.9,-13.6,-13.3,-13.3,-15.0,-13.3,-11.1,-9.4,-7.2,-6.1,-5.0,-4.4,-2.8,2.0,1.7,1.7,2.2,2.2,705.7542162999997,706.9441467999999,707.3052579,707.4323413,707.2358135,707.3990079,706.6743552,1203.06622,1202.443304,1201.781845,1200.9808039999998,1199.387401,2446.410268,2443.004018,2439.058532,2436.363046,2434.790476,2434.567857,2435.322371,2436.808829,2437.525149,2438.192857,2438.266468,2436.93244,2434.499107,6230.547321,6232.2320439999985,6232.1369049999985,6230.0132939999985,6227.469891,1,0
2/2/18,1485.783333,1542.733333,1634.975,1646.375,1615.308333,1571.45,1485.741667,1375.175,1290.316667,692.825,681.6083332999998,681.0416667000002,691.3916667000003,711.8416667,745.7333332999997,760.3583332999997,746.8416667,719.9,682.7833333,624.3833333,576.4833332999998,1160.558333,1181.283333,1220.308333,1297.325,1317.908333,1288.575,1232.933333,1150.933333,1085.966667,1220.916667,1211.975,1208.808333,1207.633333,1243.925,1302.95,1326.5,1304.958333,1266.566667,1202.491667,1117.208333,1034.008333,2431.625,2390.441667,2381.4,2385.708333,2435.591667,2536.6083329999997,2721.583333,2779.5083329999998,2720.158333,2626.2583329999998,2480.2,2274.341667,2067.8666670000002,373.1333333,377.6666667,4788.833333,6573.175,6526.65,6540.2,6626.983333,6759.866667,6624.25,6498.833333,6305.366667,6048.958333,5696.791667,5304.5916670000015,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,0.0,1.0,2.0,3.0,3.0,2.857142857,2.714285714,2.5714285709999998,-1.7,-1.7,-1.1,-0.6,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,2.8,5.0,6.7,6.7,7.2,7.2,6.7,5.0,3.9,0.6,0.6,1.1,1.7,2.8,3.3,4.4,5.6,7.2,7.8,7.8,7.8,6.7,-1.7,-1.7,-0.6,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,2.8,5.0,6.7,6.7,7.2,7.2,6.7,5.0,3.9,-0.6,-0.6,0.0,0.6,1.1,1.7,2.2,3.9,3.9,4.4,3.3,3.3,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-3.0,-1.0,-1.0,-1.0,0.0,1.0,2.0,3.0,4.0,6.0,7.0,6.0,6.0,6.0,3.5,-1.1,-1.1,-1.1,-1.7,-1.1,-0.6,-0.6,-0.6,0.0,1.1,2.2,3.3,4.4,5.6,4.4,3.9,3.3,3.3,-0.6,-0.6,0.0,0.6,0.6,1.1,1.7,2.8,3.9,5.6,6.7,6.7,7.2,7.2,6.7,6.7,-3.0,-1.0,-1.0,0.0,1.0,2.0,3.0,4.0,6.0,7.0,6.0,6.0,6.0,3.5,2.2,3.0,3.3,3.9,4.4,3.9,3.3,2.0,2.2,2.8,2.2,2.2,2.8,2.8,3.3,3.9,4.4,3.9,3.9,3.3,2.8,1.1,1.1,-1.1,670.6002976,665.0565475999998,662.1714782,659.2940476,656.486756,653.6180059999998,651.989881,1169.252381,1166.000992,1162.701339,1159.75377,1157.550645,2379.155605,2376.603522,2375.285813,2374.128522,2372.834425,2369.968105,2365.2563,2358.978522,2352.48755,2345.25005,2338.297966,2332.317063,2326.861161,6042.239137,6027.611706000002,6012.405109,5997.966567,5984.755109000002,1,0
2/3/18,1558.35,1632.508333,1744.9333329999995,1781.828571,1761.5,1725.2416670000002,1662.333333,1573.116667,1495.658333,723.875,726.2714286,722.2583333,727.3166667,752.4833332999997,796.5333333,830.7214286000003,807.65,794.8833333,770.4833332999997,728.8666667,681.8333332999998,1342.141667,1335.95,1350.366667,1392.5,1405.325,1364.175,1313.816667,1242.283333,1170.783333,1260.083333,1238.835714,1239.733333,1250.616667,1297.491667,1392.133333,1440.007143,1423.566667,1401.433333,1353.183333,1275.675,1203.808333,2431.691667,2450.533333,2490.728571,2535.4916670000002,2584.966667,2681.441667,2886.558333,2999.942857,2966.9916670000002,2893.541667,2793.8666670000002,2639.141667000001,2464.6,384.9416667,398.3583333,4621.0,6778.464286,6772.991667,6809.75,6935.058333,7088.5333329999985,7081.235714,6962.425,6777.433333,6604.991667,6319.55,5984.975,2.142857143,2.0,1.0,0.0,-2.0,-3.0,-4.0,-5.0,-6.0,-7.0,-8.0,-7.0,-7.166666667,-7.333333333,-7.5,-7.666666667,-7.833333333,-8.0,-9.0,-8.7,-8.4,3.3,2.2,-1.7,-5.6,-6.1,-7.2,-7.2,-8.3,-8.9,-9.4,-10.0,-10.0,-9.4,-9.4,-10.6,-11.1,-10.0,-10.0,-10.0,-11.1,-11.7,-12.2,0.0,-1.7,-2.2,-2.8,-2.8,-2.8,-2.8,-2.2,-2.2,-3.3,-4.4,-5.0,-5.6,3.3,2.2,-5.6,-6.1,-7.2,-7.2,-8.3,-8.9,-9.4,-10.0,-10.0,-9.4,-9.4,-10.6,-11.1,-10.0,-10.0,-10.0,-11.1,-11.7,-12.2,-3.9,-5.0,-5.0,-5.6,-5.0,-5.0,-5.0,-3.9,-4.4,-6.1,-6.7,-8.3,1.0,-1.0,-2.0,-3.0,-2.5,-2.0,-3.0,-2.0,-3.0,-4.0,-3.0,-3.0,-4.0,-6.0,-7.0,1.0,1.0,-9.0,-9.0,-10.0,-10.0,-11.0,-11.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,1.7,1.7,1.1,1.1,0.6,-1.1,-2.8,-3.3,-4.4,-4.4,-4.4,-4.4,-5.0,-4.4,-4.4,-5.0,-6.7,-7.2,3.9,2.8,1.7,0.6,-1.1,-2.8,-2.8,-1.7,-1.7,-2.8,-0.6,-2.8,-2.8,-2.8,-4.4,-5.0,1.0,-9.0,-9.0,-10.0,-10.0,-11.0,-11.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-2.8,-2.8,-4.4,-6.1,-6.7,-7.2,-7.8,-9.0,-9.4,-9.4,-9.4,-10.0,-10.0,-11.0,-11.1,-11.1,-10.6,-10.6,-11.1,-10.6,-10.0,-10.6,-10.0,-10.6,656.6762401000002,661.7247024000002,664.2583829,667.3826885,671.0368552,675.3903274,679.7799107000002,1174.88373,1180.503175,1186.781994,1193.384772,1200.4597720000004,2307.935764,2310.439583,2314.99494,2321.235913,2327.459871,2333.494593,2340.368552,2349.553323,2359.8380460000008,2370.974851,2384.044296,2399.2442960000008,2415.774851,6038.989583,6058.659028,6081.827083,6107.775347,6136.124653,0,1
2/4/18,1479.466667,1546.8,1642.308333,1660.291667,1623.416667,1589.866667,1544.041667,1475.316667,1409.091667,699.8583332999997,682.3916667000002,672.9583332999998,674.9833332999998,688.4,734.175,762.7083332999997,753.9583332999997,733.4833332999997,712.4583332999997,680.2,637.9,1202.983333,1214.683333,1221.425,1272.15,1282.875,1242.441667,1195.116667,1132.475,1064.791667,1198.05,1172.375,1164.483333,1183.816667,1221.725,1307.691667,1350.191667,1338.8,1314.841667,1273.716667,1215.475,1137.158333,2394.908333,2410.9,2338.541667,2307.45,2354.083333,2475.016667000001,2692.175,2794.583333,2747.333333,2681.958333,2585.833333,2439.5083329999998,2274.291667,383.8,383.8166667,5164.433333,6239.591667000002,6182.558333,6150.266667,6188.1583329999985,6351.916667,6457.616667,6428.008333,6308.733333,6151.233333,5938.5333329999985,5647.183333,-7.5,-7.2,-6.9,-6.6,-6.0,-5.7,-5.4,-5.1,-4.8,-4.5,-4.2,-3.9,-3.6,-3.3,-3.0,-2.0,-2.0,-2.285714286,-2.5714285709999998,-2.857142857,-3.142857143,-12.8,-12.8,-12.2,-12.2,-12.2,-11.7,-11.1,-10.6,-10.6,-10.0,-10.0,-9.4,-8.9,-7.8,-6.1,-5.6,-4.4,-3.9,-3.3,-2.8,-2.8,-3.3,-8.9,-8.9,-8.3,-6.1,-5.0,-3.9,-3.3,-2.2,-1.1,-0.6,-0.6,-0.6,-1.1,-12.8,-12.8,-12.2,-12.2,-11.7,-11.1,-10.6,-10.6,-10.0,-10.0,-9.4,-8.9,-7.8,-6.1,-5.6,-4.4,-3.9,-3.3,-2.8,-2.8,-3.3,-12.2,-13.3,-8.9,-7.2,-6.1,-5.0,-3.9,-3.3,-2.8,-2.2,-1.7,-2.8,-10.0,-11.0,-11.0,-8.0,-6.0,-5.0,-4.0,-3.0,-3.0,-2.0,-2.0,-3.0,-2.0,-3.0,-2.0,-12.0,-12.0,-16.0,-14.0,-10.0,-9.0,-7.0,-7.0,-6.0,-6.0,-6.0,-4.0,-4.0,-5.0,-6.0,-10.6,-10.6,-10.6,-11.1,-11.1,-11.1,-10.6,-9.4,-7.8,-6.7,-5.6,-5.6,-3.9,-3.3,-2.8,-2.2,-2.2,-2.8,-8.9,-8.9,-8.9,-9.4,-8.9,-7.8,-6.1,-4.4,-3.3,-2.8,-1.1,-0.6,0.0,-0.6,-1.1,-1.7,-12.0,-16.0,-14.0,-10.0,-9.0,-7.0,-7.0,-6.0,-6.0,-6.0,-4.0,-4.0,-5.0,-6.0,-10.6,-11.0,-10.6,-9.4,-8.9,-9.4,-9.4,-9.0,-8.9,-9.4,-9.4,-10.0,-9.4,-8.9,-8.9,-7.8,-7.2,-6.7,-6.1,-6.0,-5.6,-5.0,-4.4,-3.9,688.2298611,682.7977182999998,680.5605655,678.0022321,675.5845237999997,673.556746,671.7261905,1213.258036,1209.65005,1206.338938,1203.830605,1201.0535220000004,2494.9797120000007,2493.328323,2486.987202,2477.485466,2467.865327,2459.264286,2451.16498,2442.6083329999997,2433.455903,2424.6399309999997,2415.971875,2407.653819,2399.724306,5977.342262,5957.813095,5938.9064979999985,5923.030804,5908.9561509999985,0,1
2/5/18,1573.566667,1600.783333,1669.0,1648.266667,1571.508333,1514.583333,1451.766667,1376.1,1320.025,645.9583332999998,667.35,675.35,679.0416667000002,701.1166667,739.9916667,740.4833332999997,718.0416667000003,696.1583333,671.8083333,629.6666667000002,585.3666667,1157.766667,1158.366667,1175.25,1227.675,1171.916667,1133.591667,1097.966667,1048.841667,1018.375,1203.383333,1217.441667,1226.358333,1231.758333,1261.95,1320.125,1310.358333,1266.358333,1214.858333,1169.133333,1107.516667,1032.291667,2206.2416670000002,2264.533333,2264.7583329999998,2301.833333,2360.208333,2440.166667,2607.5083329999998,2594.283333,2479.916667,2381.3583329999997,2290.45,2154.416667,1996.15,420.71666669999996,427.11666669999994,4854.0916670000015,5892.1583329999985,5902.308333,5931.1,5995.133333,6176.866667,6154.15,6060.3,5914.975,5766.366667,5533.833333,5246.558333,-4.0,-3.8461538460000004,-3.692307692,-3.538461538,-3.230769231,-3.076923077,-2.923076923,-2.769230769,-2.615384615,-2.461538462,-2.307692308,-2.153846154,-2.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-3.3,-3.3,-2.8,-1.7,-1.7,-1.1,-1.1,-0.6,-0.6,-0.6,-1.1,-1.1,-0.6,0.0,0.6,0.6,0.0,0.0,0.0,0.6,0.6,0.6,-0.6,0.0,0.6,1.7,2.2,3.3,4.4,3.9,3.3,3.9,2.8,2.8,2.8,-3.3,-3.3,-1.7,-1.7,-1.1,-1.1,-0.6,-0.6,-0.6,-1.1,-1.1,-0.6,0.0,0.6,0.6,0.0,0.0,0.0,0.6,0.6,0.6,-1.7,-1.1,-0.6,0.0,1.1,1.7,2.2,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,4.0,6.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,-6.0,-4.0,-1.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.2,-2.2,-2.2,-2.2,-1.7,-1.1,-1.1,0.0,1.1,2.2,2.8,3.9,3.3,2.2,1.7,2.2,2.2,2.8,-1.7,-1.1,-1.1,-0.6,0.0,0.6,1.1,2.2,3.9,4.4,3.3,3.9,3.9,3.3,3.3,3.9,-6.0,-1.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-3.3,-2.8,-2.8,-1.7,-0.6,0.6,1.7,3.0,2.8,3.3,0.6,0.6,0.6,1.1,1.1,1.1,1.7,2.2,2.2,1.95,1.7,1.7,1.7,1.7,637.6515277999998,636.9678472,635.4713194,633.9161111000002,632.2223611000003,630.1168056,627.9279167000002,1153.053125,1148.887153,1144.529514,1140.03125,1135.661806,2274.850833,2268.752222,2265.677917,2265.443889,2265.6990969999997,2264.247014,2260.719236,2252.373403,2241.231042000001,2228.7060420000007,2216.398403,2204.519583,2192.930347,5607.601806000002,5591.195208,5575.159097,5558.296597,5541.603889,1,0
2/6/18,1505.508333,1577.983333,1702.55,1764.4333329999995,1748.925,1693.05,1616.292308,1500.733333,1421.225,672.2833333,673.4583332999998,665.1916667,668.5333333,690.9,743.1583333,784.0166667000003,778.9166667000003,750.6571428999997,712.9461537999997,655.8333332999998,609.1083332999998,1264.9,1266.925,1293.25,1368.216667,1417.908333,1371.9857140000001,1299.0,1196.408333,1123.558333,1137.5,1133.066667,1135.791667,1167.675,1226.083333,1326.833333,1401.975,1394.375,1353.0,1294.576923,1205.383333,1128.766667,2279.016667000001,2239.7583329999998,2244.016667000001,2278.4,2352.316667,2491.0083329999998,2743.916667,2906.283333,2868.675,2769.828571,2641.469231,2424.291667,2220.7416670000002,372.6916667,385.3916667,4618.116667,6647.116667,6636.458333,6671.175,6750.825,6928.391667,6946.675,6840.65,6657.271429,6431.684615,6040.7833329999985,5604.266667,-1.4615384619999998,-1.692307692,-1.9230769230000002,-2.153846154,-2.615384615,-2.8461538460000004,-3.076923077,-3.307692308,-3.538461538,-3.769230769,-4.0,-5.0,-5.0,-5.0,-5.5,-6.0,-5.0,-6.0,-6.0,-7.0,-8.0,0.0,0.0,0.0,0.0,0.0,-3.9,-5.6,-7.2,-8.9,-9.4,-10.0,-10.6,-10.6,-9.4,-8.9,-7.2,-7.2,-6.1,-5.6,-4.4,-5.6,-7.2,2.8,3.3,3.3,0.6,-0.6,-0.6,-1.1,-0.6,-0.6,0.0,-0.6,-1.1,-1.7,0.0,0.0,0.0,0.0,-3.9,-5.6,-7.2,-8.9,-9.4,-10.0,-10.6,-10.6,-9.4,-8.9,-7.2,-7.2,-6.1,-5.6,-4.4,-5.6,-7.2,0.0,0.6,-0.6,-2.2,-1.1,-1.1,-1.1,-1.1,-0.6,-0.6,-1.7,-2.8,2.0,3.0,2.0,3.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,-1.0,-2.0,-2.0,-1.0,-1.0,-7.0,-8.0,-8.0,-9.0,-9.0,-9.0,-9.0,-9.0,-8.0,-8.0,-8.0,-11.0,-12.0,3.9,2.8,2.2,2.2,2.2,2.8,2.8,2.8,0.0,-1.7,-1.7,-1.7,-1.7,-1.1,-1.7,-1.7,-2.2,-2.8,3.9,2.8,2.2,2.2,2.2,2.8,1.1,0.0,0.0,0.0,0.0,0.6,1.1,0.6,-0.6,-1.1,-1.0,-7.0,-8.0,-8.0,-9.0,-9.0,-9.0,-9.0,-9.0,-8.0,-8.0,-8.0,-11.0,-12.0,1.7,1.15,0.6,-2.2,-5.0,-6.1,-7.2,-8.0,-8.3,-8.9,-10.0,-10.0,-11.1,-11.0,-10.6,-9.4,-8.9,-8.3,-8.9,-9.4,-8.9,-8.9,-8.9,-8.3,635.3971230000002,637.3429563,639.8794147000001,642.1501984,643.8642743,644.9545519999998,645.9437882,1117.72252,1123.478423,1128.7052390000001,1132.783017,1136.802808,2183.202282,2182.16999,2181.305754,2180.329365,2180.000546,2182.118948,2187.802629,2200.802629,2217.000893,2233.1871530000008,2247.812954,2259.057746,2268.415732,5917.319792,5948.24881,5975.970391,5997.093307,6011.997821,1,0
