Datetime,LOAD_CAPITL_t-22,LOAD_CAPITL_t-23,LOAD_CAPITL_t-24,LOAD_CENTRL_t-23,LOAD_CENTRL_t-24,LOAD_DUNWOD_t-24,LOAD_GENESE_t-22,LOAD_GENESE_t-23,LOAD_GENESE_t-24,LOAD_LONGIL_t-18,LOAD_LONGIL_t-19,LOAD_LONGIL_t-20,LOAD_LONGIL_t-21,LOAD_LONGIL_t-22,LOAD_LONGIL_t-23,LOAD_LONGIL_t-24,LOAD_MHK VL_t-24,LOAD_N.Y.C._t-22,LOAD_N.Y.C._t-23,LOAD_N.Y.C._t-24,temp_GENESE_t-24,temp_WEST_t-23,last_week_mean_LONGIL_t-21,is_weekend_0,is_weekend_1
7/31/18,1728.0416670000006,1608.75,1485.45,1884.583333,1739.95,743.0333333,1291.266667,1205.733333,1111.691667,3535.091667,3506.758333,3404.0,3315.333333,3193.058333,2925.116667,2627.883333,889.5333332999999,7420.808333,7067.616667,6667.741667,19.4,25.0,3333.522813,1,0
8/1/18,1880.366667,1730.925,1584.591667,2053.525,1899.425,784.7,1470.016667,1366.508333,1261.241667,4037.758333,3868.508333,3670.058333,3593.716667,3462.633333,3196.625,2902.716667,924.3916667,7625.25,7334.4,6947.441667,24.4,26.7,3250.867725,1,0
8/2/18,1875.9,1748.507143,1619.516667,2184.757143,2001.966667,924.175,1502.475,1397.328571,1276.425,4603.133333,4543.1,4324.2833329999985,4208.208333,4098.083333,3805.628571,3455.55,1006.975,8968.383333,8621.421429,8135.016667,27.2,23.9,3261.345417,1,0
8/3/18,1917.483333,1776.025,1623.5,2105.208333,1968.091667,912.15,1517.35,1411.233333,1288.8,4806.4,4736.333333,4531.346667,4390.683333,4220.358333,3921.066667,3575.858333,980.65,8962.633333,8560.041667,8107.741667,25.6,27.2,3332.486284,1,0
8/4/18,1698.85,1608.325,1496.833333,1987.233333,1840.85,847.0333332999999,1427.8,1341.483333,1232.375,4316.291667,4275.6583329999985,4131.5916670000015,4036.85,3940.216667,3698.966667,3416.15,918.3416667,8256.675,7980.466667000002,7630.383333,24.4,25.6,3357.552942000001,0,1
8/5/18,1684.891667,1589.108333,1484.05,2055.558333,1905.466667,873.0,1442.491667,1344.675,1223.291667,4007.158333,4045.7,3927.441667,3781.175,3661.666667,3428.591667,3149.1,927.8416667,8020.891667,7825.441667,7524.3,27.8,27.8,3368.601469,0,1
8/6/18,1964.241667,1816.1,1671.041667,2184.9,2012.783333,937.225,1632.425,1512.941667,1384.925,4639.6583329999985,4567.025,4383.616667,4254.05,4120.3416670000015,3781.716667,3423.6,1005.725,8696.625,8509.525,8169.241667,30.0,28.3,3422.595063,1,0
8/7/18,2181.291667,2001.45,1822.808333,2253.183333,2071.566667,1009.633333,1667.15,1538.258333,1404.575,5130.316667,5057.75625,4846.875,4686.4,4454.883333,4067.016667,3672.35,1025.233333,9825.291667,9368.891667,8773.083333,26.7,28.9,3551.770547,1,0
8/8/18,1938.116667,1795.7083329999994,1657.016667,2150.183333,2005.408333,894.8583332999997,1529.575,1414.45,1287.816667,4889.816667,4745.291667,4547.25,4155.733333,3872.066667,3578.566667,3283.475,981.025,9044.108333,8681.516667,8202.333333,25.0,25.0,3682.959138,1,0
8/9/18,1931.507143,1806.175,1669.991667,2081.516667000001,1940.133333,986.725,1498.785714,1382.008333,1259.316667,5001.975,4890.683333,4657.641667,4541.741667,4365.757143,4040.916667,3683.791667,999.625,9462.664286,9092.316667,8573.891667,22.8,24.4,3728.395324,1,0
8/10/18,1871.558333,1718.7583329999998,1565.966667,2065.55,1899.733333,885.1083332999997,1501.633333,1387.725,1265.433333,4935.058333,4869.691667,4639.275,4423.933333,4155.316667,3757.725,3352.258333,948.1583333,8860.983333,8414.508333,7869.608333,26.7,25.0,3730.751736,1,0
8/11/18,1745.464286,1626.091667,1503.75,1929.608333,1776.45,904.45,1262.664286,1168.891667,1066.375,4647.741667,4491.741667,4271.583333,4148.191667,3979.914286,3716.25,3423.283333,936.1583333,8407.435714,8139.975,7763.641667,22.8,25.0,3702.724964,0,1
8/12/18,1559.741667,1493.533333,1397.75,1837.35,1716.65,767.075,1215.816667,1127.283333,1038.841667,3268.041667,3242.5166670000012,3230.9,3239.683333,3172.85,3010.733333,2812.0,857.7666667000003,7328.425,7162.766667,6898.0,24.4,26.7,3667.454465,0,1
8/13/18,1716.1666670000006,1602.775,1492.191667,1959.85,1828.475,818.9416667,1370.25,1280.708333,1177.675,3880.383333,3858.841667,3721.316667,3685.55,3560.75,3320.316667,3043.033333,898.0583332999997,7905.091667000002,7713.133333,7385.291667,25.0,27.2,3610.290702,1,0
8/14/18,1759.391667,1630.766667,1509.266667,1933.7,1795.5083329999998,742.1083332999997,1374.125,1284.425,1188.366667,3498.683333,3537.8916670000012,3511.116667,3502.45,3369.783333,3129.291667,2836.5166670000012,914.4583332999997,7739.191667,7414.141667,6968.7,21.1,22.8,3492.064573,1,0
8/15/18,1837.275,1723.15,1587.166667,1926.6,1828.116667,760.3333332999997,1371.625,1282.758333,1178.141667,4094.216667,3844.208333,3685.908333,3616.616667,3437.0,3150.108333,2852.833333,922.6,7589.766667,7230.333333,6791.816667,22.8,26.1,3388.929412,1,0
8/16/18,1995.366667,1838.858333,1690.4416670000005,2165.141667000001,2007.65,890.3583332999997,1599.016667,1464.458333,1340.133333,4667.316667,4586.325,4364.866667,4240.633333,4027.05,3684.55,3325.625,956.3833333,8681.258333,8326.633333,7878.883333,27.8,26.7,3332.656102,1,0
8/17/18,2008.95,1853.1916670000005,1686.45,2191.133333,2010.558333,935.2083332999997,1541.775,1424.408333,1310.041667,4901.958333,4782.041667,4588.758333,4470.05,4242.725,3887.6,3519.183333,981.7416667,9055.9,8684.341667,8194.958333,25.6,27.2,3313.581818,1,0
8/18/18,1835.4416670000005,1730.841667,1625.583333,2099.35,1982.916667,870.0,1465.058333,1370.075,1259.2,4807.141667,4669.708333,4484.7833329999985,4391.708333,4199.916667,3909.475,3502.083333,961.3916667,9062.691667,8338.116667,7785.85,25.6,25.0,3348.784666,0,1
8/19/18,1571.433333,1487.65,1397.358333,1753.025,1655.225,772.1,1171.316667,1104.708333,1025.225,4224.741667,4045.6,3789.108333,3678.908333,3508.991667,3297.283333,3038.558333,838.45,7653.925,7369.266667,6952.35,20.0,21.7,3396.231843,0,1
8/20/18,1626.083333,1502.057143,1389.433333,1790.992857,1664.033333,658.125,1228.933333,1146.964286,1063.225,2862.616667,2869.1,2855.275,2902.0166670000012,2807.533333,2628.721429,2406.183333,808.5416667000003,6559.725,6380.035714,6078.133333,22.8,24.4,3343.704585,1,0
8/21/18,1680.575,1550.758333,1432.083333,1944.141667,1790.7416670000002,688.6,1371.783333,1264.041667,1153.541667,3139.433333,3149.383333,3111.508333,3115.7666670000012,2971.675,2725.383333,2454.55,891.6583332999999,6841.475,6525.875,6138.291667,22.8,26.1,3279.911359,1,0
8/22/18,1711.25,1600.833333,1488.2,1945.1916670000005,1806.625,726.0166667000003,1366.933333,1279.05,1183.2,3561.15,3464.25,3374.466667,3344.425,3192.941667,2965.408333,2706.15,911.6166667,7090.8,6817.75,6461.875,22.2,25.6,3212.874894,1,0
8/23/18,1655.816667,1539.683333,1427.875,1896.608333,1759.975,745.5916667,1216.658333,1122.933333,1025.825,4100.125,4021.035714,3821.666667,3706.908333,3473.0,3151.583333,2819.583333,849.5416667000003,7450.658332999998,7041.933333,6574.375,19.4,18.9,3184.010175,1,0
8/24/18,1548.425,1444.683333,1330.175,1854.6,1715.1833329999995,658.5666667,1271.716667,1179.908333,1081.566667,3467.216667,3403.4,3242.091667,3165.325,2969.358333,2725.583333,2430.183333,831.4583332999997,6768.5333329999985,6466.9083329999985,6097.166667,22.2,23.3,3057.436252,1,0
8/25/18,1677.616667,1561.642857,1447.575,1901.057143,1751.9416670000005,710.5833332999997,1315.616667,1211.764286,1101.85,3722.175,3601.966667,3419.316667,3321.883333,3131.075,2889.15,2625.933333,850.2583332999999,6889.933333,6589.985714,6269.666667,23.3,25.6,2910.916410000001,0,1
8/26/18,1592.283333,1495.858333,1401.141667,1822.0666670000005,1716.141667,672.2833333,1300.566667,1218.358333,1132.583333,3413.678571,3323.616667,3153.715385,3093.015385,2923.95,2701.833333,2460.616667,854.3416667000001,6441.0,6281.683333,6023.416667,23.3,24.4,2804.100657,0,1
8/27/18,1777.625,1662.866667,1542.383333,2021.4416670000005,1879.458333,786.0083333,1445.75,1344.125,1239.333333,3675.958333,3625.416667,3559.033333,3568.025,3451.091667,3224.575,2933.45,891.2916667000003,7604.866667,7413.033332999998,7092.991667,26.7,25.0,2805.663683,1,0
8/28/18,2035.408333,1875.258333,1721.408333,2277.925,2108.1,901.4083333,1665.175,1527.05,1391.583333,4653.825,4514.375,4311.95,4216.125,3993.2,3684.9,3331.041667,970.7666667,9077.183333,8703.541667,8208.708333,28.3,27.8,2922.617007,1,0
8/29/18,2234.566667,2068.833333,1906.766667,2431.733333,2254.083333,1067.833333,1785.0083329999998,1648.708333,1516.041667,5242.425,5166.058333,4956.0,4813.191667,4528.85,4154.933333,3763.091667,1032.916667,10027.7,9601.641667,9058.758333,30.6,29.4,3092.466744000001,1,0
8/30/18,2156.228571,1985.408333,1831.383333,2290.15,2115.283333,1074.5,1612.157143,1477.225,1340.991667,5370.4,5255.65,5030.733333,4858.107143,4563.257143,4190.433333,3814.791667,1021.516667,10134.57857,9714.383333,9185.016667,23.9,22.8,3240.7885920000012,1,0
8/31/18,1697.1333329999998,1551.516667,1418.033333,1895.616667,1743.0,940.25,1228.116667,1141.1,1045.508333,5060.3416670000015,4939.383333,4708.058333,4534.142857,4243.333333,3866.116667,3472.366667,867.4,9291.516667,8858.35,8310.0,18.9,20.0,3419.953921000001,1,0
9/1/18,1553.308333,1469.608333,1376.133333,1835.108333,1716.2416670000002,701.6083332999997,1296.958333,1223.7,1127.741667,3349.2,3277.216667,3216.466667,3192.1,3062.841667,2876.791667,2651.316667,811.1916667,7031.9,6755.2833329999985,6446.416667,22.2,25.0,3483.259576,0,1
9/2/18,1583.791667,1508.108333,1426.133333,1880.741667,1778.516667,672.5583333,1420.7,1320.3,1223.216667,3246.083333,3161.816667,3065.958333,3043.133333,2912.058333,2739.8,2534.866667,885.5416667000003,6512.15,6353.608333,6131.508333,23.9,29.4,3478.774982,0,1
9/3/18,1776.483333,1694.2583329999998,1593.657143,2102.983333,1978.657143,771.8,1498.85,1408.683333,1309.1,3673.166667,3573.425,3470.116667,3465.133333,3354.308333,3173.7666670000012,2971.15,910.25,7211.608333,7091.291667,6869.807143000001,27.8,27.8,3490.66411,1,0
9/4/18,2032.9,1868.383333,1713.775,2112.258333,1945.008333,944.2583333,1512.516667,1395.858333,1285.741667,4627.916667,4496.041667,4344.325,4276.1,4054.708333,3689.375,3362.35,911.2916667000003,9049.183333,8814.383333,8425.55,25.0,25.0,3490.657236,1,0
9/5/18,1969.725,1796.95,1639.683333,2236.591667,2055.875,971.05,1643.966667,1499.383333,1369.008333,5102.058333,4972.016667,4768.5,4600.8416670000015,4262.741667,3831.508333,3423.75,929.875,9820.55,9248.608333,8627.275,27.8,30.6,3479.766399,1,0
9/6/18,2156.658333,1979.525,1824.4416670000005,2458.366667,2268.325,956.5333333,1851.1916670000005,1685.0583329999995,1532.516667,4792.175,4640.208333,4466.483333,4342.2,4076.341667,3717.525,3362.233333,1066.25,9545.841667,9060.383333,8496.708333,30.0,30.0,3415.8467560000013,1,0
9/7/18,1898.375,1736.8666670000002,1576.641667,2043.033333,1872.916667,895.225,1412.558333,1300.691667,1192.5,5173.833333,4860.85,4327.108333,4103.425,3855.866667,3509.75,3137.1416670000012,851.8333332999997,9197.533333,8705.191667000001,8145.275,22.2,23.9,3386.848292,1,0
9/8/18,1560.0,1460.45,1346.208333,1758.275,1644.158333,709.15,1207.135714,1127.291667,1038.991667,3256.958333,3231.8153850000012,3232.975,3170.983333,3012.628571,2819.433333,2606.675,759.7083332999997,7313.328570999999,7005.15,6656.175,19.4,21.7,3368.4730270000005,0,1
9/9/18,1324.166667,1260.675,1169.341667,1574.733333,1466.241667,580.325,1007.208333,946.4583332999997,881.5916667000001,2566.933333,2548.775,2569.658333,2532.95,2432.091667,2296.266667000001,2131.333333,676.375,5790.508333,5601.55,5341.633333,13.3,15.0,3339.907572,0,1
9/10/18,1326.325,1234.941667,1148.166667,1546.841667,1456.441667,528.8666667,1004.775,938.8416667,877.875,2379.133333,2378.75,2413.175,2356.533333,2235.225,2084.033333,1917.125,673.75,5374.2166670000015,5159.9666670000015,4856.016667,13.9,14.4,3244.21667,1,0
9/11/18,1396.191667,1284.825,1182.533333,1674.625,1542.533333,550.3,1119.016667,1033.058333,958.2833333,2535.333333,2556.808333,2585.241667,2530.775,2402.433333,2229.166667,2046.208333,700.6583333,5760.45,5451.125,5070.5333329999985,15.6,18.3,3060.636511,1,0
9/12/18,1466.008333,1354.158333,1252.216667,1773.85,1644.6,623.1083332999998,1169.458333,1082.083333,1001.816667,3122.8916670000012,3147.25,3193.925,3151.208333,2983.658333,2733.641667000001,2488.0,704.1666667000003,6581.075,6252.65,5856.666667,20.0,18.3,2859.945468,1,0
9/13/18,1561.416667,1449.316667,1344.916667,1862.9416670000005,1714.0083329999998,694.9833332999997,1245.508333,1144.116667,1053.733333,3459.066667,3436.191667,3426.325,3321.5,3156.741667,2890.8916670000012,2614.433333,746.8416667,7146.65,6751.575,6292.983333,21.7,23.3,2729.909756,1,0
9/14/18,1674.758333,1533.275,1409.716667,2046.05,1871.575,703.6833333,1347.925,1234.5,1127.833333,3160.4,3143.866667,3180.716667,3130.708333,2969.025,2721.208333,2457.233333,807.8666667,6961.3,6588.0,6166.133333,24.4,26.7,2567.212845,1,0
9/15/18,1632.916667,1533.458333,1415.3,2028.233333,1881.075,674.9583332999998,1428.066667,1327.383333,1213.475,3217.908333,3159.014286,3128.375,3038.566667,2887.966667,2682.291667,2455.916667,865.375,6641.225,6346.583333,6037.191667,23.9,27.2,2508.003814,0,1
9/16/18,1670.166667,1563.4,1462.483333,1979.175,1849.3166670000005,700.1666667000003,1410.966667,1306.666667,1197.975,3267.975,3158.625,3053.3916670000012,2945.541667,2786.158333,2600.741667,2399.141667000001,842.7333332999997,6417.225,6187.066667,5919.383333,26.1,28.9,2522.495807,0,1
9/17/18,1822.166667,1673.858333,1533.841667,2045.9416670000005,1907.091667,737.5416667000003,1452.458333,1324.783333,1208.566667,3609.941667,3483.325,3389.091667,3272.025,3057.941667,2776.2,2494.491667,897.4916667000001,7035.516667,6751.675,6363.691667,24.4,29.4,2599.5493850000007,1,0
9/18/18,1735.3666670000002,1628.341667,1523.091667,1948.025,1832.458333,747.6833333,1419.291667,1303.725,1190.275,3447.166667,3450.55,3473.483333,3399.566667,3236.708333,2978.408333,2713.166667,845.0666667000003,7569.008333,7187.425,6722.6583329999985,20.6,24.4,2683.526702,1,0
9/19/18,1789.6916670000005,1649.2,1514.15,1937.433333,1841.716667,719.6583333,1397.525,1275.1,1153.066667,3298.941667,3226.7,3222.783333,3133.575,2959.725,2705.216667,2435.341667,849.2583332999999,7294.65,6938.916667,6488.933333,23.9,23.3,2758.577949,1,0
9/20/18,1499.983333,1387.466667,1280.083333,1740.2,1605.8,712.7166667,1188.791667,1093.225,997.6,3493.5,3374.975,3346.808333,3242.158333,3024.366667,2728.566667,2419.55,740.925,7262.266667,6855.716667000002,6384.15,17.2,19.4,2746.533022,1,0
9/21/18,1508.241667,1404.433333,1302.866667,1786.9583329999994,1681.466667,646.375,1178.975,1095.241667,1019.683333,2891.308333,2881.0166670000012,2918.158333,2848.4,2690.683333,2472.175,2231.733333,786.6583333,6463.058333,6115.95,5728.666667,20.6,21.1,2709.3810940000008,1,0
9/22/18,1477.308333,1395.941667,1322.508333,1912.55,1763.75,658.7333332999998,1423.058333,1305.441667,1150.691667,2760.325,2784.333333,2853.4,2810.675,2713.133333,2560.866667,2385.391667000001,826.7,6462.233333,6192.75,5889.075,23.3,24.4,2671.291582,0,1
9/23/18,1338.833333,1265.833333,1179.816667,1560.675,1472.9,568.1166667,989.3666667,930.2583333,871.05,2483.675,2487.875,2529.55,2455.775,2350.308333,2207.016667000001,2048.158333,661.0416667000002,5582.716667000002,5389.616667,5161.766667,13.3,14.4,2640.233794,0,1
9/24/18,1339.875,1244.475,1155.008333,1549.416667,1447.966667,553.3416667,1005.375,934.9083333,868.7583332999999,2366.475,2416.625,2466.383333,2408.95,2288.608333,2120.183333,1946.016667,664.7833333,5541.583333,5310.333333,5012.5333329999985,16.1,20.0,2554.617723,1,0
9/25/18,1389.4,1277.666667,1176.308333,1619.791667,1504.608333,532.7916667,1107.433333,1022.291667,945.6083333,2399.583333,2462.241667,2551.316667,2475.208333,2314.0,2101.458333,1892.166667,704.45,5629.7833329999985,5286.941667,4896.808333,16.1,19.4,2461.900191,1,0
9/26/18,1394.441667,1290.225,1195.825,1731.6916670000005,1626.441667,622.1166667,1187.833333,1098.658333,1014.358333,2701.841667,2787.9,2825.366667,2759.316667,2632.608333,2430.233333,2228.591667,723.0833332999997,6341.366667,5992.808333,5611.675,20.0,21.7,2354.358567,1,0
9/27/18,1442.216667,1326.775,1211.283333,1691.9916670000002,1586.95,735.925,1107.791667,1020.966667,938.9333332999997,3337.291667,3335.75,3367.6416670000012,3279.425,3118.941667,2861.566667,2558.233333,712.6416667000003,7437.341667000002,6870.0,6335.9083329999985,17.2,17.8,2340.654195,1,0
9/28/18,1375.816667,1273.358333,1182.433333,1633.133333,1523.2,620.9083333,1084.416667,1004.383333,929.6416667,2730.583333,2751.075,2812.533333,2733.175,2569.75,2348.066667,2111.5,666.9083333,6149.425,5808.6583329999985,5395.833333,13.9,16.7,2330.806859,1,0
9/29/18,1287.84,1214.408333,1136.925,1627.916667,1507.966667,553.2833333,1060.346667,995.8916667,915.7083332999997,2373.25,2435.725,2480.116667,2390.766667000001,2269.886667,2105.241667,1916.358333,689.2833333,5585.966667000002,5290.266667,4980.058333,16.7,18.9,2301.706066,0,1
9/30/18,1273.75,1199.1,1122.375,1527.4,1435.025,549.7333332999998,979.125,918.7166667,858.25,2392.766667000001,2413.633333,2458.4,2375.083333,2266.383333,2118.633333,1945.016667,648.3416667,5417.108333,5208.583333,4931.75,13.3,13.9,2246.114469,0,1
10/1/18,1292.291667,1202.366667,1119.9,1535.55,1432.433333,539.0,995.6916667000003,928.0083333,865.65,2308.975,2372.408333,2461.425,2388.9,2264.858333,2082.083333,1898.658333,660.5166667000002,5525.241667,5297.875,5008.2,12.2,14.4,2226.685706,1,0
10/2/18,1347.283333,1241.925,1158.641667,1603.85,1501.191667,607.8083333,1093.525,1009.383333,931.175,2746.166667,2826.633333,2894.241667,2796.833333,2636.625,2405.525,2160.475,708.6333333,6476.266667,6118.775,5677.15,11.7,10.6,2243.604314,1,0
10/3/18,1378.466667,1268.891667,1167.15,1681.95,1570.166667,619.0416667000002,1104.825,1016.2,934.9333332999997,2965.616667,3030.207143,3078.215385,2964.075,2767.658333,2527.741667,2250.683333,700.7333332999997,6861.85,6407.1583329999985,5741.25,20.0,20.0,2274.311194000001,1,0
10/4/18,1339.058333,1223.141667,1136.908333,1658.075,1530.391667,608.2916667000002,1109.133333,1027.675,948.1,2957.816667,2949.65,2963.9,2846.716667,2664.825,2404.75,2154.041667,685.1416667000002,6317.275,5954.025,5526.825,15.0,17.8,2240.864376,1,0
10/5/18,1347.1,1244.691667,1139.433333,1641.183333,1503.066667,628.4083333,1086.833333,1004.391667,926.675,2877.55,2943.433333,3000.675,2932.4,2788.158333,2557.95,2300.908333,681.8333332999998,6888.208333,6538.308333,6106.05,16.7,16.1,2234.502762,1,0
10/6/18,1316.033333,1236.575,1153.825,1619.775,1529.966667,583.7333332999998,1044.441667,978.0833332999997,908.6416667,2509.791667,2570.675,2593.966667,2492.775,2360.975,2195.833333,2009.508333,667.8666667,5856.008333,5554.591667000002,5243.35,11.7,12.2,2241.941849,0,1
10/7/18,1295.691667,1221.633333,1146.708333,1664.383333,1583.416667,590.0,1075.1,1010.391667,943.05,2247.308333,2348.091667,2397.633333,2343.283333,2268.008333,2156.483333,2012.4,653.3,5602.65,5443.791667,5224.383333,22.2,21.7,2245.913307,0,1
10/8/18,1241.616667,1166.508333,1090.833333,1549.008333,1475.1,644.5583333,988.0916667,931.275,876.075,2833.008333,2882.241667,2911.2666670000012,2813.608333,2658.141667000001,2466.266667000001,2263.3,665.7583333,6438.1583329999985,6222.25,5918.216667000002,13.3,13.3,2288.686068,1,0
10/9/18,1352.241667,1246.941667,1150.708333,1750.141667,1634.833333,569.8333332999998,1188.416667,1102.4,1037.258333,2565.508333,2653.733333,2659.141667000001,2565.108333,2425.65,2225.408333,2026.733333,721.125,5957.916667,5673.216667000002,5324.391667,24.4,26.1,2299.973448,1,0
10/10/18,1478.841667,1359.733333,1244.114286,1854.508333,1717.042857,631.2857142999999,1392.783333,1275.866667,1158.25,2908.3,2978.8,3018.7,2903.333333,2737.958333,2506.9,2260.157143,768.9857142999997,6734.766667,6394.266667,5960.164286,24.4,26.7,2290.024718,1,0
10/11/18,1545.05,1410.783333,1293.516667,1818.408333,1695.1666670000006,703.6833333,1351.758333,1243.65,1132.533333,3134.308333,3198.95,3214.533333,3091.416667,2904.5,2665.025,2402.808333,761.9416667,7126.991667,6731.45,6258.15,22.2,26.1,2308.334399,1,0
10/12/18,1493.95,1376.508333,1245.616667,1632.525,1492.783333,673.6833333,1129.708333,1040.7,952.875,3059.883333,3123.608333,3098.308333,2975.116667,2828.275,2603.083333,2353.033333,703.4166667000003,6903.1583329999985,6549.941667,6123.883333,16.7,15.6,2345.649768,1,0
10/13/18,1333.425,1255.241667,1171.583333,1612.183333,1507.341667,541.4166667000002,1057.666667,993.0416667000003,918.1833332999997,2257.325,2344.958333,2373.2,2281.058333,2166.566667,2008.758333,1826.358333,665.05,5400.816667,5136.166667,4773.975,8.9,8.9,2334.39023,0,1
10/14/18,1254.341667,1197.666667,1134.091667,1544.916667,1461.191667,542.6166667,1010.775,955.225,895.3916667000003,2023.666667,2158.241667,2214.841667,2161.566667,2077.3,1957.058333,1803.583333,637.3,5079.458333,4889.641667,4646.9,8.3,8.9,2312.817909,0,1
10/15/18,1284.008333,1193.766667,1114.158333,1543.475,1430.891667,524.075,1004.183333,941.4083333,878.1,2092.4,2219.091667,2265.708333,2204.633333,2088.775,1920.391667,1750.45,603.7416667,5138.766667,4906.0,4599.916667,8.3,13.3,2253.775633,1,0
10/16/18,1352.7,1249.416667,1147.685714,1619.733333,1514.242857,549.1857143,1108.725,1030.491667,948.5142857,2388.491667,2502.533333,2511.2,2428.225,2284.883333,2083.05,1882.814286,671.4642857000001,5747.941667,5392.075,4995.521429,13.3,10.6,2214.34332,1,0
10/17/18,1342.875,1252.933333,1165.166667,1667.633333,1556.091667,542.4083333,1117.75,1034.475,955.3416667,2194.975,2380.783333,2420.516667000001,2346.983333,2217.366667,2010.266667,1805.733333,715.5833332999997,5522.9,5170.9083329999985,4784.008333,5.6,10.0,2152.860843,1,0
10/18/18,1370.233333,1261.441667,1178.491667,1718.9916670000002,1594.241667,551.1416667000002,1133.458333,1048.925,968.5333333,2267.466667,2389.575,2421.766667000001,2348.666667,2218.375,2020.733333,1818.608333,724.725,5528.9083329999985,5197.0916670000015,4803.958333,5.0,6.1,2065.749504,1,0
10/19/18,1404.066667,1304.641667,1216.333333,1750.483333,1650.175,567.7166667,1147.141667,1063.65,989.4,2210.992857,2409.575,2471.816667,2402.625,2289.241667,2109.708333,1918.158333,753.5083333,5579.2833329999985,5271.5333329999985,4880.916667,4.4,6.1,1969.896981,1,0
10/20/18,1297.416667,1232.158333,1154.608333,1633.4,1528.866667,563.45,1061.283333,995.825,921.4083333,2190.216667,2356.591667,2367.641667000001,2281.325,2190.0,2029.333333,1857.533333,679.8666667,5441.3,5173.15,4839.8,12.2,12.2,1942.988209,0,1
10/21/18,1242.25,1192.35,1130.908333,1561.566667,1472.616667,556.4583332999998,996.0916667,944.0833332999997,891.9916667000001,2020.9416670000005,2178.833333,2203.808333,2145.158333,2066.808333,1950.075,1799.85,646.4416667,5106.425,4932.075,4682.616667,6.1,6.7,1943.310013,0,1
10/22/18,1304.191667,1206.958333,1123.25,1663.608333,1573.308333,510.3,1045.383333,978.7333333,913.9333332999997,2104.691667,2296.925,2343.333333,2287.766667000001,2180.675,2009.283333,1835.7,718.5083333,5321.2,5081.383333,4761.116667,3.3,4.4,1944.527863,1,0
10/23/18,1348.341667,1254.133333,1164.575,1688.0833329999994,1573.4,563.9166667000002,1135.933333,1045.316667,967.4916667,2347.708333,2499.008333,2504.683333,2423.808333,2291.983333,2078.95,1869.166667,711.0166667000003,5638.583333,5295.625,4875.625,8.3,9.4,1944.648377,1,0
10/24/18,1339.091667,1245.55,1151.725,1694.3833329999998,1590.533333,558.425,1132.808333,1042.666667,970.9083333,2232.875,2419.808333,2414.008333,2328.733333,2198.966667,2000.625,1805.375,705.8,5524.925,5184.475,4792.3,7.2,8.3,1951.247654,1,0
10/25/18,1367.65,1278.091667,1192.583333,1722.0583329999995,1611.208333,552.475,1159.55,1072.025,991.7416667,2252.05,2434.041667,2457.416667,2387.733333,2260.058333,2061.725,1868.633333,745.3166667,5559.508333,5236.358333,4882.9666670000015,3.9,4.4,1954.981966,1,0
10/26/18,1391.491667,1285.966667,1208.708333,1738.5666670000005,1623.316667,564.15,1143.983333,1056.158333,975.0583332999997,2243.2,2446.633333,2464.058333,2409.533333,2282.2,2090.916667,1895.875,770.8166667,5616.208333,5300.2166670000015,4929.691667,3.3,5.6,1960.093771,1,0
10/27/18,1337.191667,1261.458333,1198.325,1700.75,1598.566667,566.6083332999998,1089.975,1021.541667,950.75,2269.458333,2428.966667,2402.1,2334.791667,2240.341667,2092.233333,1917.3,753.5083333,5528.275,5269.258333,4941.608333,6.1,7.2,1968.065207,0,1
10/28/18,1289.458333,1231.908333,1171.0,1663.275,1572.966667,557.975,1051.475,989.425,931.6916667000003,2232.166667,2323.191667,2283.225,2204.241667,2115.066667,1987.041667,1836.658333,698.7416667,5276.2,5069.058333,4826.35,3.3,3.9,1987.571726,0,1
10/29/18,1294.641667,1216.241667,1139.575,1633.991667,1531.166667,543.2666667000002,1032.816667,971.1666667000003,910.175,2148.866667,2271.7,2269.258333,2209.858333,2099.858333,1938.525,1770.6916670000005,699.9,5271.5916670000015,5036.9,4705.0,7.2,5.0,1989.710587,1,0
10/30/18,1343.516667,1238.408333,1174.116667,1735.2083329999994,1616.866667,555.4833332999998,1130.016667,1048.808333,971.2166667,2267.808333,2455.458333,2444.308333,2366.758333,2238.258333,2042.741667,1835.9416670000005,758.4333333,5593.666667,5258.275,4865.858333,5.6,7.8,1979.580173,1,0
10/31/18,1388.791667,1282.958333,1197.225,1736.2083329999994,1626.808333,561.7916667000002,1123.5,1047.575,968.6583333,2241.616667,2441.441667,2455.833333,2396.683333,2279.291667,2086.25,1888.8166670000005,798.025,5606.041667,5270.683333,4881.491667,4.4,8.9,1977.823328,1,0
11/1/18,1307.908333,1211.725,1135.491667,1679.8833329999998,1580.8,543.325,1070.225,993.1166667,921.0666667000003,2165.6,2341.733333,2344.575,2285.391667000001,2168.133333,1983.65,1791.575,749.3333332999997,5496.325,5198.141667,4835.15,13.9,12.8,1980.469395,1,0
11/2/18,1352.125,1238.625,1137.933333,1701.483333,1596.275,544.3666667,1129.491667,1048.675,968.025,2294.05,2453.366667,2421.985714,2343.908333,2208.475,2018.9,1828.883333,758.875,5657.541667,5351.066667,4961.5,7.8,6.7,1974.576721,1,0
